Sample_date,Sample_Time,DateTime, Station, Layer,SampleDepth_m,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,Temp_C
6/2/2016,20:0:26,06/02/16 20:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.46,7.6,7.59,0.9,4.8,,23.26
6/2/2016,20:15:25,06/02/16 20:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.4,7.61,7.65,1.1,5,,23.28
6/2/2016,20:30:26,06/02/16 20:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.62,7.72,0.6,6.3,,23.27
6/2/2016,20:45:26,06/02/16 20:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.3,7.64,7.8,0.6,6,,23.28
6/2/2016,21:0:26,06/02/16 21:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.15,7.68,7.98,0.9,5.8,,23.32
6/2/2016,21:15:26,06/02/16 21:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.11,7.69,8.07,0.7,6.1,,23.32
6/2/2016,21:30:26,06/02/16 21:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.06,7.7,8.14,0.6,6.6,,23.34
6/2/2016,21:45:26,06/02/16 21:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.13,7.66,7.87,2.3,6.3,,23.4
6/2/2016,22:0:25,06/02/16 22:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.49,7.52,7.13,4.7,4.1,,23.71
6/2/2016,22:15:26,06/02/16 22:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.48,7.54,7.14,1.4,6.5,,23.36
6/2/2016,22:30:26,06/02/16 22:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.72,7.5,6.74,3.2,7.5,,23.5
6/2/2016,22:45:25,06/02/16 22:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.78,7.51,6.79,5.7,8.4,,23.66
6/2/2016,23:0:25,06/02/16 23:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.75,7.48,6.55,5.5,6.9,,23.76
6/2/2016,23:15:25,06/02/16 23:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.76,7.5,6.56,5.6,8,,23.59
6/2/2016,23:30:25,06/02/16 23:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.46,6.35,8.3,7,,23.65
6/2/2016,23:45:26,06/02/16 23:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.56,7.04,6.6,8.9,,23.33
6/3/2016,0:0:25,06/03/16 00:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11,7.47,6.51,6.3,7.2,,23.67
6/3/2016,0:15:25,06/03/16 00:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.99,7.48,6.41,6.5,7.5,,23.5
6/3/2016,0:30:26,06/03/16 00:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.57,6.74,6.4,8.4,,23.25
6/3/2016,0:45:26,06/03/16 00:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.04,7.42,5.93,5.7,7.2,,23.64
6/3/2016,1:0:26,06/03/16 01:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.07,7.44,5.94,6.8,8.5,,23.64
6/3/2016,1:15:26,06/03/16 01:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.08,7.42,5.74,9.3,9.1,,23.75
6/3/2016,1:30:25,06/03/16 01:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.09,7.45,6.04,9.3,9.5,,23.79
6/3/2016,1:45:25,06/03/16 01:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.09,7.42,5.66,9.7,9.4,,23.8
6/3/2016,2:0:25,06/03/16 02:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.1,7.36,5.29,13.9,10,,24.09
6/3/2016,2:15:25,06/03/16 02:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.1,7.36,5.3,10.9,8.8,,24.1
6/3/2016,2:30:25,06/03/16 02:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.19,7.39,5.39,11.1,9.1,,24.22
6/3/2016,2:45:25,06/03/16 02:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.18,7.39,5.39,8.3,8.2,,24.25
6/3/2016,3:0:25,06/03/16 03:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.15,7.38,5.36,7.8,8.5,,24.19
6/3/2016,3:15:26,06/03/16 03:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.01,7.37,5.49,4,6.2,,23.79
6/3/2016,3:30:26,06/03/16 03:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.17,7.51,6.13,8.8,8.7,,24.01
6/3/2016,3:45:25,06/03/16 03:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.1,7.38,5.44,4.7,6.5,,24.01
6/3/2016,4:0:26,06/03/16 04:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.36,5.62,1.2,5.7,,23.45
6/3/2016,4:15:26,06/03/16 04:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.32,5.3,1.5,3.8,,23.5
6/3/2016,4:30:26,06/03/16 04:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.05,7.37,5.48,3.8,5.2,,23.78
6/3/2016,4:45:25,06/03/16 04:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.07,7.4,5.65,4.4,6.1,,23.75
6/3/2016,5:0:25,06/03/16 05:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.05,7.4,5.61,4.1,5.3,,23.62
6/3/2016,5:15:25,06/03/16 05:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.85,7.47,6.24,1.6,3.5,,22.93
6/3/2016,5:30:26,06/03/16 05:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.78,7.58,6.92,0.4,4.4,,22.54
6/3/2016,5:45:26,06/03/16 05:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.84,7.55,6.94,0.5,3.7,,22.66
6/3/2016,6:0:26,06/03/16 06:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.55,6.89,1.1,4.5,,22.75
6/3/2016,6:15:26,06/03/16 06:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.56,6.95,1.5,4.6,,22.78
6/3/2016,6:30:25,06/03/16 06:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.79,7.5,6.6,1.4,3.1,,22.89
6/3/2016,6:45:25,06/03/16 06:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.49,7.48,6.48,1.2,3.5,,22.89
6/3/2016,7:0:25,06/03/16 07:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.34,7.48,6.51,1.2,4.2,,22.82
6/3/2016,7:15:25,06/03/16 07:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.31,7.46,6.38,1.8,3.3,,22.82
6/3/2016,7:30:25,06/03/16 07:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.26,7.45,6.31,1.8,3,,22.82
6/3/2016,7:45:26,06/03/16 07:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.28,7.44,6.3,1.8,2.9,,22.82
6/3/2016,8:0:26,06/03/16 08:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.17,7.43,6.23,1.8,2.5,,22.78
6/3/2016,8:15:26,06/03/16 08:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.08,7.43,6.23,1.7,2.9,,22.72
6/3/2016,8:30:25,06/03/16 08:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.11,7.43,6.19,1.4,3.8,,22.76
6/3/2016,8:45:26,06/03/16 08:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.06,7.44,6.25,0.4,3.4,,22.68
6/3/2016,9:0:26,06/03/16 09:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.23,7.41,6.09,0.8,5.2,,22.91
6/3/2016,9:15:26,06/03/16 09:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.36,5.9,1.5,6.2,,23.16
6/3/2016,9:30:26,06/03/16 09:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.31,7.38,5.99,1.4,6,,23
6/3/2016,9:45:26,06/03/16 09:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.46,7.32,5.62,2.1,4.4,,23.28
6/3/2016,10:0:26,06/03/16 10:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.51,7.33,5.68,3.1,5.5,,23.36
6/3/2016,10:15:25,06/03/16 10:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.65,7.29,5.25,2.1,5.7,,23.55
6/3/2016,10:30:26,06/03/16 10:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.51,7.37,5.82,2.6,7,,23.23
6/3/2016,10:45:26,06/03/16 10:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.62,7.32,5.33,5.7,4.6,,23.24
6/3/2016,11:0:25,06/03/16 11:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.75,7.35,5.52,4.9,7.2,,23.42
6/3/2016,11:15:25,06/03/16 11:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.84,7.33,5.42,3.8,5.8,,23.5
6/3/2016,11:30:26,06/03/16 11:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.68,7.36,5.65,3,6.6,,23.44
6/3/2016,11:45:26,06/03/16 11:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.68,7.37,5.7,2.6,5.4,,23.35
6/3/2016,12:0:26,06/03/16 12:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.69,7.35,5.58,2.9,7.2,,23.48
6/3/2016,12:15:26,06/03/16 12:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.8,7.37,5.6,2.5,6.2,,23.53
6/3/2016,12:30:26,06/03/16 12:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.34,5.3,5.2,6.6,,23.81
6/3/2016,12:45:25,06/03/16 12:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.36,5.45,6.8,6.3,,23.75
6/3/2016,13:0:26,06/03/16 13:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.82,7.43,5.97,4.7,5.1,,23.49
6/3/2016,13:15:26,06/03/16 13:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.81,7.38,5.57,5.2,6.3,,23.78
6/3/2016,13:30:26,06/03/16 13:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.82,7.51,6.51,6.6,7,,23.46
6/3/2016,13:45:26,06/03/16 13:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.45,6.04,7.9,5.3,,23.64
6/3/2016,14:0:26,06/03/16 14:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.99,7.44,5.84,6.8,6.8,,23.79
6/3/2016,14:15:26,06/03/16 14:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11,7.44,5.79,7.8,7.1,,23.66
6/3/2016,14:30:25,06/03/16 14:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.04,7.41,5.54,9.7,7.7,,23.89
6/3/2016,14:45:25,06/03/16 14:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.11,7.37,5.34,12.8,9.9,,24.34
6/3/2016,15:0:25,06/03/16 15:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.05,7.4,5.6,12.7,8.5,,24.24
6/3/2016,15:15:26,06/03/16 15:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.43,5.78,7.2,7.6,,24.06
6/3/2016,15:30:25,06/03/16 15:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.99,7.42,5.73,8.9,7.6,,24.1
6/3/2016,15:45:25,06/03/16 15:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.01,7.39,5.57,8.9,6.2,,24.27
6/3/2016,16:0:25,06/03/16 16:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11,7.38,5.49,9.2,5.8,,24.2
6/3/2016,16:15:26,06/03/16 16:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.38,5.45,7,6.3,,24.08
6/3/2016,16:30:26,06/03/16 16:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.04,7.37,5.32,6.8,4.6,,23.86
6/3/2016,16:45:25,06/03/16 16:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.08,7.39,5.46,5.3,3.9,,23.59
6/3/2016,17:0:25,06/03/16 17:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.07,7.39,5.47,4.8,4.2,,23.67
6/3/2016,17:15:26,06/03/16 17:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.07,7.4,5.54,4.3,3.8,,23.57
6/3/2016,17:30:26,06/03/16 17:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.18,7.41,5.79,4.5,1.9,,22.4
6/3/2016,17:45:25,06/03/16 17:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.13,7.46,5.96,3.1,4.1,,23.01
6/3/2016,18:0:25,06/03/16 18:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.1,7.51,6.22,2.7,5.8,,23.19
6/3/2016,18:15:25,06/03/16 18:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.13,7.55,6.6,2.3,7.7,,22.86
6/3/2016,18:30:26,06/03/16 18:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.48,6.22,2,7.3,,23.49
6/3/2016,18:45:26,06/03/16 18:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.45,6.07,2.2,4.5,,22.74
6/3/2016,19:0:26,06/03/16 19:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.43,5.98,1.6,3.8,,22.66
6/3/2016,19:15:26,06/03/16 19:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.84,7.42,5.94,1.7,2.8,,22.75
6/3/2016,19:30:25,06/03/16 19:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.77,7.4,5.9,1.7,3.5,,22.73
6/3/2016,19:45:26,06/03/16 19:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.65,7.39,5.85,1.4,3.7,,22.78
6/3/2016,20:0:26,06/03/16 20:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.67,7.38,5.76,1.4,2.6,,22.76
6/3/2016,20:15:26,06/03/16 20:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.66,7.38,5.75,1.6,3.1,,22.79
6/3/2016,20:30:25,06/03/16 20:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.56,7.37,5.69,1.2,3,,22.83
6/3/2016,20:45:26,06/03/16 20:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.36,5.67,1.3,3.2,,22.83
6/3/2016,21:0:25,06/03/16 21:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.36,5.67,1.4,2.8,,22.85
6/3/2016,21:15:26,06/03/16 21:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.36,5.68,2,3.3,,22.86
6/3/2016,21:30:26,06/03/16 21:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.54,7.36,5.61,1.7,3.5,,22.85
6/3/2016,21:45:26,06/03/16 21:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.46,7.35,5.55,1.5,3.6,,22.88
6/3/2016,22:0:26,06/03/16 22:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.42,7.35,5.56,1.3,4.1,,23
6/3/2016,22:15:26,06/03/16 22:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.3,7.36,5.63,1,3.4,,22.9
6/3/2016,22:30:26,06/03/16 22:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.27,7.36,5.71,0.8,3.8,,22.95
6/3/2016,22:45:25,06/03/16 22:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.25,7.36,5.73,1.5,4.2,,22.97
6/3/2016,23:0:26,06/03/16 23:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.31,7.35,5.54,2.6,3.1,,22.84
6/3/2016,23:15:26,06/03/16 23:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.29,5.06,4.3,6.3,,23.48
6/3/2016,23:30:26,06/03/16 23:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.75,7.3,5.05,3.7,4.7,,23.29
6/3/2016,23:45:25,06/03/16 23:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.72,7.3,5.01,3,4.3,,23.34
6/4/2016,0:0:26,06/04/16 00:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.28,4.72,4.6,5.2,,23.43
6/4/2016,0:15:25,06/04/16 00:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.28,4.77,4.5,4.8,,23.41
6/4/2016,0:30:26,06/04/16 00:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.84,7.32,5.12,2.9,3.3,,23.02
6/4/2016,0:45:26,06/04/16 00:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.35,5.28,4.8,3.3,,22.69
6/4/2016,1:0:26,06/04/16 01:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.32,4.98,3.9,4.2,,22.98
6/4/2016,1:15:26,06/04/16 01:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.34,5.05,3.7,3.9,,22.77
6/4/2016,1:30:26,06/04/16 01:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.29,4.74,4.5,4.1,,23.08
6/4/2016,1:45:25,06/04/16 01:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.05,7.24,4.2,6.3,5.9,,23.42
6/4/2016,2:0:25,06/04/16 02:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.09,7.23,4.08,11.1,5.6,,23.45
6/4/2016,2:15:26,06/04/16 02:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.1,7.23,4.09,7.1,4.8,,23.59
6/4/2016,2:30:26,06/04/16 02:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.25,4.38,4.4,4.1,,23.39
6/4/2016,2:45:26,06/04/16 02:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.31,4.78,6.1,4.2,,23.3
6/4/2016,3:0:26,06/04/16 03:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.3,4.62,7.8,4.6,,23.46
6/4/2016,3:15:26,06/04/16 03:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.35,4.99,8.8,4.3,,23.37
6/4/2016,3:30:26,06/04/16 03:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.31,4.77,7.3,5.1,,23.5
6/4/2016,3:45:26,06/04/16 03:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.36,5.14,7.6,4.7,,23.49
6/4/2016,4:0:26,06/04/16 04:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.33,4.83,7.8,4.8,,23.53
6/4/2016,4:15:26,06/04/16 04:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.37,5.19,17.1,6.4,,23.43
6/4/2016,4:30:26,06/04/16 04:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.3,4.69,15.5,6,,23.5
6/4/2016,4:45:26,06/04/16 04:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.3,4.8,14.3,5.1,,23.45
6/4/2016,5:0:26,06/04/16 05:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.3,4.7,16.2,4.7,,23.35
6/4/2016,5:15:26,06/04/16 05:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.25,4.37,6.8,3.2,,23.36
6/4/2016,5:30:25,06/04/16 05:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.21,4.2,2.6,3.1,,23.24
6/4/2016,5:45:25,06/04/16 05:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.26,4.49,5.6,3.6,,23.26
6/4/2016,6:0:26,06/04/16 06:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.35,5.09,10.6,4.8,,23.08
6/4/2016,6:15:26,06/04/16 06:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.36,5.18,8.9,3,,22.81
6/4/2016,6:30:26,06/04/16 06:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.36,5.17,6.8,3.1,,22.8
6/4/2016,6:45:26,06/04/16 06:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.36,5.2,5,4.2,,22.74
6/4/2016,7:0:26,06/04/16 07:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.31,4.98,5.1,2.2,,22.61
6/4/2016,7:15:26,06/04/16 07:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.3,4.95,3.7,2.7,,22.51
6/4/2016,7:30:26,06/04/16 07:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.85,7.29,4.84,4.7,2,,22.57
6/4/2016,7:45:26,06/04/16 07:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.74,7.31,5.03,3.8,2.2,,22.59
6/4/2016,8:0:26,06/04/16 08:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.66,7.28,4.82,2.9,2.5,,22.61
6/4/2016,8:15:26,06/04/16 08:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.66,7.26,4.62,3.6,1.8,,22.62
6/4/2016,8:30:26,06/04/16 08:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.59,7.24,4.5,3.3,1.3,,22.65
6/4/2016,8:45:26,06/04/16 08:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.24,4.51,4.7,2.3,,22.69
6/4/2016,9:0:26,06/04/16 09:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.64,7.26,4.61,3,2.4,,22.65
6/4/2016,9:15:26,06/04/16 09:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.26,4.58,2.6,2.9,,22.68
6/4/2016,9:30:25,06/04/16 09:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.26,4.65,3.4,2.2,,22.7
6/4/2016,9:45:25,06/04/16 09:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.89,7.24,4.81,4,6,,23.57
6/4/2016,10:0:25,06/04/16 10:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.23,4.79,5.1,7.4,,23.7
6/4/2016,10:15:26,06/04/16 10:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.21,4.58,4,6,,23.7
6/4/2016,10:30:26,06/04/16 10:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.19,4.5,4.1,6.6,,23.88
6/4/2016,10:45:25,06/04/16 10:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.22,4.71,3.2,5.5,,24.13
6/4/2016,11:0:25,06/04/16 11:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.2,4.56,3.6,6.1,,23.89
6/4/2016,11:15:25,06/04/16 11:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.24,4.65,4.2,3.9,,23.59
6/4/2016,11:30:25,06/04/16 11:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.04,7.25,4.83,5.4,5.6,,24.37
6/4/2016,11:45:25,06/04/16 11:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.01,7.23,4.66,5.1,3.8,,24.23
6/4/2016,12:0:25,06/04/16 12:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.01,7.24,4.79,5,5,,24.46
6/4/2016,12:15:25,06/04/16 12:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.25,5.11,4.1,7.2,,24.54
6/4/2016,12:30:25,06/04/16 12:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.93,7.26,5.07,2.9,7.4,,24.43
6/4/2016,12:45:25,06/04/16 12:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.26,4.93,4.5,5,,24.64
6/4/2016,13:0:25,06/04/16 13:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.27,5,4.2,5.7,,24.73
6/4/2016,13:15:25,06/04/16 13:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11,7.33,5.36,10.4,5.9,,25.13
6/4/2016,13:30:25,06/04/16 13:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.32,5.15,10.5,5.4,,24.97
6/4/2016,13:45:25,06/04/16 13:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.31,5.11,49.5,5.5,,25.01
6/4/2016,14:0:25,06/04/16 14:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.34,5.19,45.1,6,,24.89
6/4/2016,14:15:25,06/04/16 14:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.36,5.36,46.7,5.9,,25.02
6/4/2016,14:30:25,06/04/16 14:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.39,5.62,32.1,6.8,,25
6/4/2016,14:45:25,06/04/16 14:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.44,5.86,9.3,5.4,,24.93
6/4/2016,15:0:25,06/04/16 15:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.44,5.85,18.8,7.7,,24.95
6/4/2016,15:15:25,06/04/16 15:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.44,5.89,19.7,6.2,,25.05
6/4/2016,15:30:25,06/04/16 15:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.96,7.43,5.76,28.1,6.7,,24.68
6/4/2016,15:45:25,06/04/16 15:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.48,6.17,31.9,7.4,,25.23
6/4/2016,16:0:25,06/04/16 16:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.47,6.1,36,8.4,,25.28
