MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	DOP		0.00510	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	DOP		0.00750	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	11	B 	D	S1	DOP		0.00590	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	1	AP	D	S1	DOP		0.00540	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	4	BP	D	S1	DOP		0.00680	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	DOP		0.01180	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	DOP		0.01790	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	11	B 	D	S1	DOP		0.01550	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	AP	D	S1	DOP		0.01270	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7	BP	D	S1	DOP		0.02030	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	FSS		2.00000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	FSS		0.80000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	FSS		3.20000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	FSS		3.20000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS1	FSS		0.80000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS2	FSS		0.40000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS1	FSS		2.00000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS2	FSS		2.80000	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0	S 	ISM	M1	KD		1.46050	1/M	D01 						39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0	S 	ISM	M1	KD		1.39650	1/M	D01 						39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0	S 	ISM	M1	KD		1.30240	1/M	D01 						39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0	S 	ISM	M1	KD		1.66410	1/M	D01 						39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7			FS_AVG	NH4F		0.00600	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS2	NH4F		0.03900	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS1	NH4F		0.04300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	3	AP	D	S1	NH4F		0.04500	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	11	B 	D	S1	NH4F		0.05300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	6	BP	D	S1	NH4F		0.04800	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS2	NH4F		0.00700	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS1	NH4F		0.00900	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	4	AP	D	S1	NH4F		0.01400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	11	B 	D	S1	NH4F		0.02800	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	7	BP	D	S1	NH4F		0.03000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	NH4F		0.04200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	NH4F		0.03900	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	4	BP	D	S1	NH4F		0.05400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	1	AP	D	S1	NH4F		0.06100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	11	B 	D	S1	NH4F		0.05800	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	NH4F		0.01100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	NH4F		0.01200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7	BP	D	S1	NH4F		0.00600	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	AP	D	S1	NH4F		0.01000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	11	B 	D	S1	NH4F		0.01300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	11	B 	D	S1	NO23F		0.26100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	AP	D	S1	NO23F		0.27300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7	BP	D	S1	NO23F		0.26300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	NO23F		0.27700	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	NO23F		0.27900	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	11	B 	D	S1	NO23F		0.10500	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	1	AP	D	S1	NO23F		0.16400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	4	BP	D	S1	NO23F		0.14400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	NO23F		0.17300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	NO23F		0.24800	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	7	BP	D	S1	NO23F		0.17500	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	11	B 	D	S1	NO23F		0.15000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	4	AP	D	S1	NO23F		0.20100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS1	NO23F		0.23500	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS2	NO23F		0.23200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	6	BP	D	S1	NO23F		0.35200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	11	B 	D	S1	NO23F		0.32900	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	3	AP	D	S1	NO23F		0.40000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS1	NO23F		0.41900	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS2	NO23F		0.41300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS2	NO2F		0.00680	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS1	NO2F		0.00680	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	3	AP	D	S1	NO2F		0.00610	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	11	B 	D	S1	NO2F		0.00510	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	6	BP	D	S1	NO2F		0.00520	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS2	NO2F		0.00420	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS1	NO2F		0.00420	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	4	AP	D	S1	NO2F		0.00390	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	11	B 	D	S1	NO2F		0.00400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	7	BP	D	S1	NO2F		0.00430	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	NO2F		0.02590	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	NO2F		0.02690	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	4	BP	D	S1	NO2F		0.02260	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	1	AP	D	S1	NO2F		0.02590	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	11	B 	D	S1	NO2F		0.02550	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	NO2F		0.15430	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	NO2F		0.14100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7	BP	D	S1	NO2F		0.16360	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	AP	D	S1	NO2F		0.15400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	11	B 	D	S1	NO2F		0.18950	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7			FS_AVG	NO2F		0.16370	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	11	B 	D	S1	NO3F		0.07150	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	AP	D	S1	NO3F		0.11900	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7	BP	D	S1	NO3F		0.09940	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	NO3F		0.13600	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	NO3F		0.12470	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	11	B 	D	S1	NO3F		0.07950	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	1	AP	D	S1	NO3F		0.13810	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	4	BP	D	S1	NO3F		0.12140	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	NO3F		0.14610	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	NO3F		0.22210	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	7	BP	D	S1	NO3F		0.17070	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	11	B 	D	S1	NO3F		0.14600	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	4	AP	D	S1	NO3F		0.19710	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS1	NO3F		0.23080	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS2	NO3F		0.22780	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	6	BP	D	S1	NO3F		0.34680	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	11	B 	D	S1	NO3F		0.32390	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	3	AP	D	S1	NO3F		0.39390	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS1	NO3F		0.41220	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS2	NO3F		0.40620	MG/L	D01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS2	PC		0.71200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	0.5	S 	D	FS1	PC		0.69300	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	3	AP	D	S1	PC		0.63100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	11	B 	D	S1	PC		1.53000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419893	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB2.2	6/29/2016	10:04:00	12	4.50	4.50	6	BP	D	S1	PC		0.58200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS2	PC		1.50100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	0.5	S 	D	FS1	PC		1.49000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	4	AP	D	S1	PC		0.60200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	11	B 	D	S1	PC		0.86600	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	419936	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB2.2	7/13/2016	10:12:00	12	5.50	5.50	7	BP	D	S1	PC		0.56500	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS2	PC		0.66700	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	0.5	S 	D	FS1	PC		0.67000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	4	BP	D	S1	PC		0.67000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	1	AP	D	S1	PC		0.65100	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421694	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/10/2016	10:03:00	12	2.50	2.50	11	B 	D	S1	PC		0.99400	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS2	PC		0.53700	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	S 	D	FS1	PC		0.53200	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	7	BP	D	S1	PC		0.78000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	0.5	AP	D	S1	PC		0.52500	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	11	B 	D	S1	PC		1.08000	MG/L	L01 	CBL					39.34873	-76.17579
CB2.2	421695	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB2.2	8/31/2016	10:06:00	12.5	0.70	5.50	1	M 	ISM	M1	PH		7.20000	SU	F01 						39.34873	-76.17579
